text	label
1. It is not necessary to replace the zinc electrode, as it is continually being replaced by the chemical action. 2. The active material is not consumed, but is merely changed from one form to another. 3. The cell is not renewed, but is merely recharged. 4. The cell is not discharged, but is merely charged. 5. The cell is not used	1
for on it depends the success of a broadcasting station	0
because the sound waves from the speaker must travel through the air to the microphone, and then through the air again to the ear of the listener. 1. Because the sound waves from the speaker must	1
although more energy is sent in the parallel direction of the horizontal wires, than at right angles	0
but the energy is spread over a wider area. 136 The V antenna has a greater directional effect than the T, but the energy is spread over a wider area. 13	1
if the battery is in one	0
1.85 times the number of cells in series. 2. The	1
Heat has an effect upon this process.	0
1. When an atom gives off an electron, it becomes positively charged. 2. When an atom receives an electron, it becomes negatively charged. 3. If an atom gives off an electron	1
so that the total number between filament and plate remains constant at a given temperature	0
and thus the current remains constant. 136. The space charge effect is a very important factor in determining the characteristics of the vacuum tube. 137. The space charge effect is	1
For this purpose a test buzzer is usually fitted to a crystal receiver.	0
100 per cent. efficiency cannot be obtained with a crystal detector. 100 per cent. efficiency cannot be obtained with a crystal detector. 100 per cent. efficiency cannot	1
Krigar's cupola can, therefore, be recommended not only for foundries, but also for Bessemer works.	0
125,000 tons of pig-iron are produced in the United States annually, and the number of furnaces is increasing yearly. 125,000 tons of pig-iron are produced in the United States annually, and the number of furnaces is increasing yearly	1
if due regard is taken to economy and good quality in casting	0
1. The fuel must be dry, and the air free from moisture. 2. The fuel must be of a proper size, and the air properly supplied. 3. The blast must be	1
Yet there are signs, even among the uncivilized, that polygamy is passing away.	0
1. The old system, with its ban upon Evolution, still survives in modern Europe. 2. The old system, with its ban upon Evolution, still survives in modern Europe. 3. The old system, with its ban upon Evolution, still survives in modern Europe. 4. The	1
Yet there are signs, even among the uncivilized, that polygamy is passing away.	0
